t,x,y,To,q,T
5.399999999999986,0.0,0.02,26.42,4.0,29.35547
5.416666666666653,0.0,0.02,26.42,4.0,29.35547
5.433333333333319,0.0,0.02,26.42,4.0,29.365508000000002
5.449999999999986,0.0,0.02,26.42,4.0,29.365508000000002
5.466666666666653,0.0,0.02,26.42,4.0,29.375546000000003
5.483333333333319,0.0,0.02,26.42,4.0,29.375546000000003
5.499999999999986,0.0,0.02,26.42,4.0,29.375546000000003
5.516666666666652,0.0,0.02,26.42,4.0,29.375546000000003
5.533333333333319,0.0,0.02,26.42,4.0,29.375546000000003
5.549999999999986,0.0,0.02,26.42,4.0,29.385584
5.566666666666652,0.0,0.02,26.42,4.0,29.395622000000003
5.583333333333319,0.0,0.02,26.42,4.0,29.40566
5.599999999999985,0.0,0.02,26.42,4.0,29.40566
5.616666666666652,0.0,0.02,26.42,4.0,29.40566
5.633333333333319,0.0,0.02,26.42,4.0,29.40566
5.649999999999985,0.0,0.02,26.42,4.0,29.40566
5.666666666666652,0.0,0.02,26.42,4.0,29.415698000000003
5.6833333333333185,0.0,0.02,26.42,4.0,29.415698000000003
5.699999999999985,0.0,0.02,26.42,4.0,29.415698000000003
5.716666666666652,0.0,0.02,26.42,4.0,29.415698000000003
5.733333333333318,0.0,0.02,26.42,4.0,29.425736
5.749999999999985,0.0,0.02,26.42,4.0,29.435774000000002
5.7666666666666515,0.0,0.02,26.42,4.0,29.445812
5.783333333333318,0.0,0.02,26.42,4.0,29.445812
5.799999999999985,0.0,0.02,26.42,4.0,29.445812
5.816666666666651,0.0,0.02,26.42,4.0,29.45585
5.833333333333318,0.0,0.02,26.42,4.0,29.445812
5.8499999999999845,0.0,0.02,26.42,4.0,29.465888000000003
5.866666666666651,0.0,0.02,26.42,4.0,29.45585
5.883333333333318,0.0,0.02,26.42,4.0,29.465888000000003
5.899999999999984,0.0,0.02,26.42,4.0,29.465888000000003
5.916666666666651,0.0,0.02,26.42,4.0,29.465888000000003
5.933333333333318,0.0,0.02,26.42,4.0,29.475926
5.949999999999984,0.0,0.02,26.42,4.0,29.475926
5.966666666666651,0.0,0.02,26.42,4.0,29.485964000000003
5.983333333333317,0.0,0.02,26.42,4.0,29.485964000000003
5.999999999999984,0.0,0.02,26.42,4.0,29.485964000000003
6.016666666666651,0.0,0.02,26.42,4.0,29.496002
6.033333333333317,0.0,0.02,26.42,4.0,29.485964000000003
6.049999999999984,0.0,0.02,26.42,4.0,29.496002
6.06666666666665,0.0,0.02,26.42,4.0,29.496002
6.083333333333317,0.0,0.02,26.42,4.0,29.506040000000002
6.099999999999984,0.0,0.02,26.42,4.0,29.506040000000002
6.11666666666665,0.0,0.02,26.42,4.0,29.506040000000002
6.133333333333317,0.0,0.02,26.42,4.0,29.516078
6.1499999999999835,0.0,0.02,26.42,4.0,29.516078
6.16666666666665,0.0,0.02,26.42,4.0,29.526116000000002
6.183333333333317,0.0,0.02,26.42,4.0,29.526116000000002
6.199999999999983,0.0,0.02,26.42,4.0,29.516078
6.21666666666665,0.0,0.02,26.42,4.0,29.526116000000002
6.2333333333333165,0.0,0.02,26.42,4.0,29.526116000000002
6.249999999999983,0.0,0.02,26.42,4.0,29.526116000000002
6.26666666666665,0.0,0.02,26.42,4.0,29.546192
6.283333333333316,0.0,0.02,26.42,4.0,29.556230000000003
6.299999999999983,0.0,0.02,26.42,4.0,29.546192
6.3166666666666496,0.0,0.02,26.42,4.0,29.556230000000003
6.333333333333316,0.0,0.02,26.42,4.0,29.556230000000003
6.349999999999983,0.0,0.02,26.42,4.0,29.556230000000003
6.366666666666649,0.0,0.02,26.42,4.0,29.556230000000003
6.383333333333316,0.0,0.02,26.42,4.0,29.556230000000003
6.399999999999983,0.0,0.02,26.42,4.0,29.566268
6.416666666666649,0.0,0.02,26.42,4.0,29.556230000000003
6.433333333333316,0.0,0.02,26.42,4.0,29.566268
6.449999999999982,0.0,0.02,26.42,4.0,29.576306000000002
6.466666666666649,0.0,0.02,26.42,4.0,29.576306000000002
6.483333333333316,0.0,0.02,26.42,4.0,29.576306000000002
6.499999999999982,0.0,0.02,26.42,4.0,29.576306000000002
6.516666666666649,0.0,0.02,26.42,4.0,29.576306000000002
6.5333333333333155,0.0,0.02,26.42,4.0,29.586344
6.549999999999982,0.0,0.02,26.42,4.0,29.586344
6.566666666666649,0.0,0.02,26.42,4.0,29.586344
6.583333333333315,0.0,0.02,26.42,4.0,29.586344
6.599999999999982,0.0,0.02,26.42,4.0,29.596382000000002
6.6166666666666485,0.0,0.02,26.42,4.0,29.596382000000002
6.633333333333315,0.0,0.02,26.42,4.0,29.596382000000002
6.649999999999982,0.0,0.02,26.42,4.0,29.596382000000002
6.666666666666648,0.0,0.02,26.42,4.0,29.596382000000002
6.683333333333315,0.0,0.02,26.42,4.0,29.596382000000002
6.6999999999999815,0.0,0.02,26.42,4.0,29.60642
6.716666666666648,0.0,0.02,26.42,4.0,29.60642
6.733333333333315,0.0,0.02,26.42,4.0,29.616458
6.749999999999981,0.0,0.02,26.42,4.0,29.626496000000003
6.766666666666648,0.0,0.02,26.42,4.0,29.626496000000003
6.783333333333315,0.0,0.02,26.42,4.0,29.626496000000003
6.799999999999981,0.0,0.02,26.42,4.0,29.626496000000003
6.816666666666648,0.0,0.02,26.42,4.0,29.626496000000003
6.833333333333314,0.0,0.02,26.42,4.0,29.626496000000003
6.849999999999981,0.0,0.02,26.42,4.0,29.626496000000003
6.866666666666648,0.0,0.02,26.42,4.0,29.646572000000003
6.883333333333314,0.0,0.02,26.42,4.0,29.636534
6.899999999999981,0.0,0.02,26.42,4.0,29.636534
6.916666666666647,0.0,0.02,26.42,4.0,29.646572000000003
6.933333333333314,0.0,0.02,26.42,4.0,29.646572000000003
6.949999999999981,0.0,0.02,26.42,4.0,29.646572000000003
6.966666666666647,0.0,0.02,26.42,4.0,29.646572000000003
6.983333333333314,0.0,0.02,26.42,4.0,29.646572000000003
6.9999999999999805,0.0,0.02,26.42,4.0,29.646572000000003
7.016666666666647,0.0,0.02,26.42,4.0,29.646572000000003
7.033333333333314,0.0,0.02,26.42,4.0,29.65661
7.04999999999998,0.0,0.02,26.42,4.0,29.65661
7.066666666666647,0.0,0.02,26.42,4.0,29.65661
7.0833333333333135,0.0,0.02,26.42,4.0,29.65661
7.09999999999998,0.0,0.02,26.42,4.0,29.65661
7.116666666666647,0.0,0.02,26.42,4.0,29.666648000000002
7.133333333333313,0.0,0.02,26.42,4.0,29.666648000000002
7.14999999999998,0.0,0.02,26.42,4.0,29.666648000000002
7.1666666666666465,0.0,0.02,26.42,4.0,29.666648000000002
7.183333333333313,0.0,0.02,26.42,4.0,29.666648000000002
7.19999999999998,0.0,0.02,26.42,4.0,29.676686
7.216666666666646,0.0,0.02,26.42,4.0,29.676686
7.233333333333313,0.0,0.02,26.42,4.0,29.676686
7.24999999999998,0.0,0.02,26.42,4.0,29.686724
7.266666666666646,0.0,0.02,26.42,4.0,29.676686
7.283333333333313,0.0,0.02,26.42,4.0,29.686724
